label,message,cleaned_message,message_length,word_count,has_number,has_currency,uppercase_ratio,label_encoded
ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",good afternoon loverboy goes day luck way sweetie send love across sea smile happy,152,32,0,0,0.02631578947368421,0
ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,start sending blackberry torch nigeria find buyer melike month tell dad buy anyone,131,26,1,0,0.015267175572519083,0
ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",ltgt pple marry lovers becz hav gud undrstndng dat avoids problems sent dis wil gud news friday person like tomorrow best day life dont break chain break suffer send ltgt frnds ltgt mins whn read,327,63,1,0,0.009174311926605505,0
ham,Yo dude guess who just got arrested the other day,dude guess arrested other day,49,10,0,0,0.02040816326530612,0
ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,shuhui change suntec steamboat noe,65,13,1,0,0.046153846153846156,0
ham,What does the dance river do?,dance river,29,6,0,0,0.034482758620689655,0
ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",yetunde sorry moji seem busy able shopping please find other way wanted please forgive reply free via yahoo messenger,207,42,0,0,0.01932367149758454,0
ham,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,hey really pretty late lesson first join reaching mrt,114,24,0,0,0.03508771929824561,0
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",hot live fantasies call per min ntt ltd box croydon,101,19,1,0,0.2871287128712871,1
ham,Bbq this sat at mine from 6ish. Ur welcome 2 come,bbq sat mine ish welcome,49,11,1,0,0.04081632653061224,0
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough Û_",dont thing thats wrong everyso often panicks starts goin bout bein good enough,108,20,0,0,0.018518518518518517,0
ham,Alright. I'm out--have a good night!,alright outhave good night,36,6,0,0,0.05555555555555555,0
ham,Did you try making another butt.,try making another butt,32,6,0,0,0.03125,0
ham,Hope you are feeling great. Pls fill me in. Abiola,hope feeling great pls fill abiola,50,10,0,0,0.06,0
ham,I though we shd go out n have some fun so bar in town or something ÛÒ sound ok?,though shd fun bar town something sound,80,19,0,0,0.0375,0
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",write msg put dictionary mode cover screen hand press ltgt gently remove hand interesting,141,24,1,0,0.05673758865248227,0
spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",bears pic nick tom pete dick fact types try gay chat photo upload call pmin stop texts call,151,27,1,0,0.046357615894039736,1
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",new mobiles must txt nokia collect yours todayfrom optout gbpmtmsg txtauction,154,22,1,1,0.19480519480519481,1
ham,We're finally ready fyi,finally ready fyi,23,4,0,0,0.043478260869565216,0
ham,Auntie huai juan never pick up her phone,auntie huai juan never pick phone,40,8,0,0,0.025,0
spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,double mins double txt price linerental latest orange bluetooth mobiles call mobileupd latest offers calloptoutlf,159,24,1,0,0.08176100628930817,1
ham,"Ya tel, wats ur problem..",tel wats problem,25,5,0,0,0.04,0
ham,i dnt wnt to tlk wid u,dnt wnt tlk wid,22,7,0,0,0.0,0
ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!""",spend days waiting ideal path appear front forget paths made walking waiting goodnight,155,29,0,0,0.01935483870967742,0
ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time,arm feeling weak cuz shot another time,72,18,0,0,0.013888888888888888,0
ham,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,please reserve ticket saturday eve chennai thirunelvali again tirunelvali chennai sunday evei already netno ticket availablei book ticket through tackle,203,32,0,0,0.0049261083743842365,0
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",storming msg wen lift phne hello knw real meaning hello name girl yes knw dat girl margaret hello girlfrnd grahmbell invnted telphone moralone name person,278,63,1,0,0.07913669064748201,0
ham,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,thats popped ask bout something youd around tonght wen girl comes,115,23,0,0,0.02608695652173913,0
ham,All e best 4 ur exam later.,best exam later,27,7,1,0,0.037037037037037035,0
ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,hope head doesnt hurt much ploughing way through pile ironing staying chinky tonight round like,139,29,1,0,0.02158273381294964,0
ham,Oh k.i think most of wi and nz players unsold.,most players unsold,46,10,0,0,0.021739130434782608,0
ham,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",haha fast lose weight thk muz month den effect geelater aust put weight,115,24,1,0,0.02608695652173913,0
ham,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",wonder online love gone net cafe phone recharged friends net boytoy,155,36,0,0,0.03225806451612903,0
ham,"Haha just kidding, papa needs drugs",haha kidding papa needs drugs,35,6,0,0,0.02857142857142857,0
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",thk shld wana lessons haha one whole stretch,82,17,1,0,0.036585365853658534,0
ham,R we still meeting 4 dinner tonight?,still meeting dinner tonight,36,7,1,0,0.027777777777777776,0
ham,Thats cool! I am a gentleman and will treat you with dignity and respect.,thats cool gentleman treat dignity respect,73,14,0,0,0.0273972602739726,0
ham,Shall i start from hear.,start hear,24,5,0,0,0.041666666666666664,0
ham,Then we wait 4 u lor... No need 2 feel bad lar...,wait lor feel bad lar,49,12,1,0,0.04081632653061224,0
ham,No did you check? I got his detailed message now,check detailed message,48,10,0,0,0.041666666666666664,0
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,registered sinco payee log icicibankcom enter urn ltgt confirm beware frauds share disclose urn anyone,155,27,0,0,0.0967741935483871,0
ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers",decided people care stuff vote caring stuff losers,93,18,0,0,0.021505376344086023,0
ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,kaiez enjoy tuition gee thk second option sounds beta ill yan jiu den msg,99,18,0,0,0.050505050505050504,0
ham,cool. We will have fun practicing making babies!,cool fun practicing making babies,48,8,0,0,0.020833333333333332,0
ham,Actually getting ready to leave the house.,actually getting ready leave house,42,7,0,0,0.023809523809523808,0
ham,K..k..any special today?,kkany special today,24,3,0,0,0.041666666666666664,0
spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",urgent important information user today lucky day find log onto fantastic surprise awaiting,163,26,1,0,0.7852760736196319,1
ham,Then we gotta do it after that,gotta after,30,7,0,0,0.03333333333333333,0
ham,"I've got ten bucks, jay is being noncomittal",ive ten bucks jay being noncomittal,44,8,0,0,0.022727272727272728,0
ham,Where at were hungry too,hungry,24,5,0,0,0.041666666666666664,0
ham,Pls speak to that customer machan.,pls speak customer machan,34,6,0,0,0.029411764705882353,0
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,somewhere beneath pale moon light someone dreams true goodnite amp sweet dreams,144,25,0,0,0.0,0
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,dear uve invited xchat final attempt contact txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs,143,22,1,0,0.18181818181818182,1
ham,So wats ur opinion abt him and how abt is character?,wats opinion abt abt character,52,11,0,0,0.019230769230769232,0
ham,Jay is snickering and tells me that x is totally fucking up the chords as we speak,jay snickering tells totally fucking chords speak,82,17,0,0,0.012195121951219513,0
ham,No..few hours before.went to hair cut .,nofew hours beforewent hair cut,39,7,0,0,0.02564102564102564,0
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,wonder cos dun rem seeing silver car thk saw black one,80,18,0,0,0.0375,0
ham,Lmao. Take a pic and send it to me.,lmao pic send,35,9,0,0,0.05714285714285714,0
ham,"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)""",speak feel words better silence gud mrng,82,14,0,0,0.024390243902439025,0
ham,No. She's currently in scotland for that.,shes currently scotland,41,7,0,0,0.04878048780487805,0
ham,Do you work all this week ?,work week,27,7,0,0,0.037037037037037035,0
spam,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,congratulations awarded either gift vouchers free entry weekly draw txt music tncs winppmxage,152,25,1,1,0.07894736842105263,1
ham,Lol great now im getting hungry.,lol great getting hungry,32,6,0,0,0.03125,0
ham,Yes.. now only saw your message..,yes saw message,33,6,0,0,0.030303030303030304,0
ham,I'll be at mu in like  &lt;#&gt;  seconds,ill like ltgt seconds,41,8,0,0,0.024390243902439025,0
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,thing good thanx exams march ive done revision fran still boyf ive gotta interviw exeter bit worriedx,126,24,1,0,0.7777777777777778,0
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february",tell little spreadsheet track whose idea smoke determine smokes much entire month february,153,29,0,0,0.006535947712418301,0
spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!,sale arsenal dartboard good condition doubles trebles,71,12,0,0,0.028169014084507043,1
ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,dont look back building because coat dont sick hurry home wear coat gym,141,30,0,0,0.014184397163120567,0
ham,"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\""""",painful personal thought always try keep everybody happy time nobody recognises alone,124,22,0,0,0.024193548387096774,0
ham,Thanks for ve lovely wisheds. You rock,thanks lovely wisheds rock,38,7,0,0,0.05263157894736842,0
ham,You intrepid duo you! Have a great time and see you both soon. ,intrepid duo great time both soon,63,13,0,0,0.031746031746031744,0
ham,I asked sen to come chennai and search for job.,asked sen chennai search job,47,10,0,0,0.02127659574468085,0
ham,Dad went out oredi... ,dad went oredi,22,4,0,0,0.045454545454545456,0
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",jus hope true missin cos really missin havent done anything feel guilty yet,115,22,0,0,0.017391304347826087,0
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,wat late still early mah juz dinner lor aiya dunno,71,16,1,0,0.04225352112676056,0
ham,"Arms fine, how's Cardiff and uni? ",arms fine hows cardiff uni,34,6,0,0,0.058823529411764705,0
ham,In fact when do you leave? I think addie goes back to school tues or wed,fact leave addie goes back school tues wed,72,16,0,0,0.027777777777777776,0
